arxiv_id,title
2408.12171,Recent Advances on Machine Learning for Computational Fluid Dynamics: A Survey
2101.04271,"What Do We Mean by ""Accessibility Research""? A Literature Survey of Accessibility Papers in CHI and ASSETS from 1994 to 2019"
2408.04380,Deep Generative Models in Robotics: A Survey on Learning from Multimodal Demonstrations
2311.12154,User-Like Bots for Cognitive Automation: A Survey
2106.15518,An expert survey to assess the current status and future challenges of energy system analysis
2008.04094,Adversarial Examples on Object Recognition: A Comprehensive Survey
2307.05638,"A Comprehensive Survey of Deep Transfer Learning for Anomaly Detection in Industrial Time Series: Methods, Applications, and Directions"
2506.13904,A Systematic Review of User-Centred Evaluation of Explainable AI in Healthcare
2506.15408,Unifying VXAI: A Systematic Review and Framework for the Evaluation of Explainable AI
2206.09484,A Critical Review of Communications in Multi-Robot Systems
2406.04086,A Survey of Language-Based Communication in Robotics
2409.13059,Comprehensive Overview of Artificial Intelligence Applications in Modern Industries
1812.10360,A Review on The Use of Deep Learning in Android Malware Detection
2002.11310,From Seeing to Moving: A Survey on Learning for Visual Indoor Navigation (VIN)
2410.23687,Adversarial Attacks of Vision Tasks in the Past 10 Years: A Survey
2306.00380,Survey of Trustworthy AI: A Meta Decision of AI
2302.05558,Overview of the TREC 2022 Fair Ranking Track
1811.08520,Rebooting Research on Detecting Repackaged Android Apps: Literature Review and Benchmark
2103.01766,COVID-19 Digital Contact Tracing Applications and Techniques: A Review Post Initial Deployments
2309.02057,Robust Recommender System: A Survey and Future Directions
2308.05731,The Integration of Prediction and Planning in Deep Learning Automated Driving Systems: A Review
2406.05575,A Survey on Hybrid Motion Planning Methods for Automated Driving Systems
2006.10306,A Survey of COVID-19 Contact Tracing Apps
2005.03599,COVID-19 Contact-tracing Apps: a Survey on the Global Deployment and Challenges
2501.14836,Symbolic Knowledge Extraction and Injection with Sub-symbolic Predictors: A Systematic Literature Review
2407.19422,A Generic Review of Integrating Artificial Intelligence in Cognitive Behavioral Therapy
2112.06654,Toward Open-World Electroencephalogram Decoding Via Deep Learning: A Comprehensive Survey
2401.05446,Self-supervised Learning for Electroencephalogram: A Systematic Survey
2405.00726,Unveiling Thoughts: A Review of Advancements in EEG Brain Signal Decoding into Text
2407.21022,A Comprehensive Survey on Retrieval Methods in Recommender Systems
1910.13011,"A Survey on Subgraph Counting: Concepts, Algorithms and Applications to Network Motifs and Graphlets"
2403.01759,Open-world machine learning: A review and new outlooks
2007.06622,SoK: The Faults in our ASRs: An Overview of Attacks against Automatic Speech Recognition and Speaker Identification Systems
2207.02556,Deep Learning Approaches to Grasp Synthesis: A Review
2209.15179,Physical Adversarial Attack meets Computer Vision: A Decade Survey
1904.08117,A Survey on Traffic Signal Control Methods
2102.06638,UAVs Path Deviation Attacks: Survey and Research Challenges
1805.11773,Autonomous Vehicles that Interact with Pedestrians: A Survey of Theory and Practice
2005.09830,Deep Learning for LiDAR Point Clouds in Autonomous Driving: A Review
2307.15363,Robotic Vision for Human-Robot Interaction and Collaboration: A Survey and Systematic Review
2203.08698,Architectures and Synchronization Techniques for Distributed Satellite Systems: A Survey
2004.11718,Graph Learning Approaches to Recommender Systems: A Review
2301.04317,Teleoperation of Humanoid Robots: A Survey
2001.02443,Coordination of Autonomous Vehicles: Taxonomy and Survey
2110.13484,Applications of Multi-Agent Reinforcement Learning in Future Internet: A Comprehensive Survey
2212.11366,Statistical Challenges in Online Controlled Experiments: A Review of A/B Testing Methodology
2308.04929,A/B Testing: A Systematic Literature Review
2303.08060,Beyond Games: A Systematic Review of Neural Monte Carlo Tree Search Applications
1511.06252,Network-based recommendation algorithms: A review
2005.04573,A Survey on Deep Learning for Neuroimaging-based Brain Disorder Analysis
2004.05224,Deep Learning for Image and Point Cloud Fusion in Autonomous Driving: A Review
2002.00269,A Tutorial on Learning With Bayesian Networks
2406.12945,Tabular Data Generation Models: An In-Depth Survey and Performance Benchmarks with Extensive Tuning
1909.12948,Video Skimming: Taxonomy and Comprehensive Survey
2503.08998,From Task-Specific Models to Unified Systems: A Review of Model Merging Approaches
2202.05433,A Survey on Programmatic Weak Supervision
2302.06754,Relatedly: Scaffolding Literature Reviews with Existing Related Work Sections
2310.03392,Unpacking Human-AI Interaction in Safety-Critical Industries: A Systematic Literature Review
2008.13538,Scientific Paper Recommendation: A Survey
2412.03991,Quality Control in Open-Ended Crowdsourcing: A Survey
2310.14301,An overview of text-to-speech systems and media applications
2405.04787,The Impact of Human Aspects on the Interactions Between Software Developers and End-Users in Software Engineering: A Systematic Literature Review
2502.08333,"Foundation Models in Computational Pathology: A Review of Challenges, Opportunities, and Impact"
2501.15724,"A Survey on Computational Pathology Foundation Models: Datasets, Adaptation Strategies, and Evaluation Tasks"
2006.08159,"Survey on Deep Multi-modal Data Analytics: Collaboration, Rivalry and Fusion"
2104.09954,A Survey on Fundamental Limits of Integrated Sensing and Communication
2403.16189,Interference Management for Integrated Sensing and Communication Systems: A Survey
2401.12025,A Survey of Recent Advances in Optimization Methods for Wireless Communications
2408.06687,Masked Image Modeling: A Survey
2307.04644,Fairness and Diversity in Recommender Systems: A Survey
2411.13740,Federated Continual Learning for Edge-AI: A Comprehensive Survey
2303.08557,Deep Learning for Cross-Domain Few-Shot Visual Recognition: A Survey
2303.09253,A Survey of Deep Visual Cross-Domain Few-Shot Learning
2105.13502,Unsupervised Domain Adaptation of Object Detectors: A Survey
2004.05214,A Review on Deep Learning Techniques for Video Prediction
2410.16602,Foundation Models for Remote Sensing and Earth Observation: A Survey
2305.04513,Blockchained Federated Learning for Internet of Things: A Comprehensive Survey
2306.10388,Breaking On-device Training Memory Wall: A Systematic Survey
